"siteID","date","hgDepositionUGM2","filename"
"VT99",2008-03-25,0.0491,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-03-31,0.04272,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-04-04,0.04672,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-04-09,0.19458,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-04-17,0.03066,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-04-24,0.16487,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-04-28,0.11721,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-05-02,0.02459,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-05-25,0.13929,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-05-30,0.37695,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-06-03,0.23727,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-06-05,0.02846,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-06-09,1.05034,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-06-13,0.33589,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-06-19,0.27939,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-06-24,0.15591,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-06-28,0.07412,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-07-03,0.06645,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-07-07,0.04323,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-07-12,0.26376,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-07-16,0.12234,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-07-19,0.42601,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-07-21,0.43096,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-07-23,0.26624,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-07-26,0.11831,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-07-29,0.22577,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-08-01,0.26028,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-08-03,0.05312,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-08-05,0.16332,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-08-08,0.1785,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-08-12,0.01534,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-08-18,0.24423,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-08-23,0.05582,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-08-29,0.00233,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-09-05,0.04346,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-09-09,0.26251,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-09-12,0.05817,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-09-16,0.02059,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-09-26,0.01173,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-09-28,0.02215,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-10-01,0.09751,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-10-04,0.00519,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-10-08,0.08478,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-10-13,0.0955,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-10-20,0.08926,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-10-24,0.05632,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-10-28,0.10492,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-11-03,0.00439,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-11-08,0.04185,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-11-10,0.02059,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-11-14,0.04503,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-11-24,0.06425,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-12-04,0.03693,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-12-10,0.03567,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-12-15,0.02716,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-12-19,0.00914,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-12-21,0.00661,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-12-25,0.05629,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-12-31,0.0437,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-01-05,0.03378,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-01-16,0.01975,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-01-23,0.03515,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-01-27,0.04134,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-02-01,0.00821,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-02-08,0.01508,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-02-12,0.24514,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-02-17,0.04369,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-02-22,0.04324,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-02-27,0.04511,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-03-05,0.10685,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-03-10,0.10713,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-03-15,0.038,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-03-21,0.0223,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-03-25,0.01835,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-03-29,0.05334,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-04-03,0.03899,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-04-06,0.07673,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-04-18,0.03289,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-04-23,0.13802,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-04-26,0.00676,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-04-28,0.0285,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-04-30,0.07777,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-05-04,0.10199,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-05-08,0.22708,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-05-12,0.02126,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-05-16,0.10093,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-05-21,0.01975,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-05-27,0.16063,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-05-29,0.02075,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-01,0.02019,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-05,0.02215,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-09,0.03302,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-11,0.3131,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-14,0.0111,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-16,0.03959,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-18,0.00284,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-20,0.05128,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-23,0.03015,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-26,0.22387,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-06-29,0.06731,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-01,0.10424,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-03,0.17467,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-06,0.14932,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-10,0.21374,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-13,0.04033,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-16,0.18474,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-17,0.04549,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-19,0.06445,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-21,0.05562,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-24,0.06181,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-27,0.07581,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-07-31,0.15784,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-08-02,0.13449,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-08-04,0.05961,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-08-08,0.0636,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-08-12,0.05979,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-08-16,0.08118,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-08-21,0.15842,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-08-25,0.02587,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-08-28,0.07145,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-08-30,0.07645,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-09-11,0.02694,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-09-17,0.03512,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-09-21,0.04128,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-09-23,0.06866,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-09-26,0.09589,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-09-29,0.04567,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-10-01,0.03181,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-10-03,0.01811,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-10-05,0.0272,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-10-07,0.08189,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-10-09,0.03,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-10-22,0.06641,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-10-24,0.07197,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-10-27,0.04213,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-10-31,0.08377,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-11-03,0.01884,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-11-08,0.00372,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-11-14,0.0238,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-11-18,0.04845,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-11-24,0.10599,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-11-29,0.04031,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-12-02,0.05877,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-12-06,0.04414,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-12-12,0.01351,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-12-16,0.05826,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-12-21,0.0166,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2009-12-27,0.0742,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-01-02,0.04578,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-01-08,0.06282,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-01-16,0.02715,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-01-23,0.06161,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-01-30,0.04336,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-02-04,0.01059,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-02-12,0.02605,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-02-18,0.0706,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-02-23,0.03436,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-02-26,0.02042,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-03-01,0.01033,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-03-13,0.06041,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-03-19,0.08648,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-03-24,0.03479,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-03-27,0.06785,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-03-31,0.01575,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-04-04,0.08058,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-04-09,0.14562,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-04-14,0.38061,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-04-18,0.04803,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-04-28,0.07921,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-05-01,0.05547,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-05-03,0.18748,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-05-06,0.16002,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-05-08,0.24207,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-05-10,0.02419,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-05-13,0.07404,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-05-20,0.00813,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-05-31,0.10148,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-03,0.08997,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-05,0.21889,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-08,0.14044,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-10,0.03108,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-12,0.02469,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-14,0.00975,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-16,0.09212,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-19,0.03787,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-23,0.20126,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-26,0.0767,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-28,0.06274,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-06-30,0.04454,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-07-05,0.03655,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-07-09,0.17573,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-07-13,0.05989,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-07-18,0.16702,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-07-21,0.29337,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-07-24,0.01093,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-07-28,0.04039,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-08-02,1.32631,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-08-07,0.2062,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-08-11,0.01268,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-08-15,0.01042,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-08-20,0.17263,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-08-26,0.00572,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-09-13,0.07569,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-09-16,0.0712,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-09-20,0.0276,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-09-23,0.03621,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-09-26,0.0437,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-09-28,0.05883,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-10-05,0.08266,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-10-09,0.04139,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-10-14,0.09042,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-10-20,0.06638,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-10-24,0.09516,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-10-29,0.07169,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-11-02,0.0256,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-11-05,0.08127,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-11-08,0.06447,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-11-13,0.01801,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-11-17,0.06449,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-11-21,0.05283,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-11-23,0.02109,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-11-26,0.03202,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-12-06,0.00855,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-12-10,0.11685,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-12-14,0.0499,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-12-19,0.01373,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2010-12-31,0.12073,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-01-05,0.03498,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-01-08,0.01226,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-01-10,0.02414,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-01-12,0.03876,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-01-15,0.02774,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-01-18,0.01552,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-01-23,0.01622,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-01-29,0.0322,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-02-02,0.05282,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-02-05,0.15725,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-02-08,0.02975,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-02-10,0.00226,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-02-13,0.02567,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-02-18,0.27171,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-02-23,0.04541,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-02-27,0.07154,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-03-06,0.1729,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-03-10,0.14414,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-03-13,0.05889,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-03-16,0.0089,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-03-18,0.02062,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-03-21,0.03978,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-03-26,0.0393,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-03-31,0.02487,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-04-04,0.18268,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-04-09,0.58547,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-04-13,0.04049,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-04-16,0.31912,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-04-20,0.14605,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-04-25,0.60414,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-04-28,0.09782,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-05-01,0.35136,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-05-05,0.07361,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-05-10,0.11757,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-05-15,0.07788,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-05-16,0.08599,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-05-19,0.43419,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-05-23,0.0149,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-05-25,0.30236,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-05-27,0.20739,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-05-29,0.25057,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-06-01,0.2403,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-06-04,0.02768,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-06-08,0.21912,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-06-11,0.05925,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-06-15,0.05,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-06-19,0.03688,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-06-22,0.19312,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-06-25,0.17484,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-06-29,0.04142,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-07-03,0.18613,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-07-06,0.29383,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-07-10,0.10497,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-07-13,0.11106,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-07-16,0.22527,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-07-29,0.13367,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-08-03,0.00807,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-08-07,0.00605,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-08-09,0.05907,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-08-11,0.01596,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-08-15,0.17998,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-08-20,0.11857,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-08-25,0.05949,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-08-28,0.18463,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-09-02,0.26653,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-09-07,0.02128,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-09-11,0.05468,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-09-15,0.07688,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-09-18,0.04097,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-09-22,0.0231,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-09-24,0.02214,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-09-28,0.07407,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-10-01,0.0586,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-10-03,0.04549,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-10-07,0.05014,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-10-12,0.00725,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-10-15,0.0674,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-10-16,0.01122,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-10-18,0.04365,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-10-21,0.03239,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-10-25,0.04988,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-10-30,0.01536,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-11-04,0.02963,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-11-08,0.05464,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-11-12,0.00642,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-11-14,0.03749,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-11-17,0.0059,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-11-20,0.01856,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-11-24,0.04314,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-11-28,0.02818,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-12-01,0.01476,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-12-04,0.1007,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-12-08,0.03021,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-12-14,0.18049,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-12-20,0.01337,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-12-21,0.0378,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2011-12-28,0.12294,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-01-04,0.01662,"PMRC Wet Deposition MDN Hg 2004-2016"
